date,ticker,RealizedVol_3d,Target,comment_volume,average_sentiment
2022-06-23,AAPL,0.0183723647914079,0.0187486446033776,25.0,0.3609839999999999
2022-06-24,AAPL,0.0187486446033776,0.0155845423260715,17.0,0.3121176470588235
2022-06-27,AAPL,0.0155845423260715,0.0133863847533269,39.0,0.1708666666666666
2022-06-28,AAPL,0.0133863847533269,0.0271958634102848,51.0,0.1329274509803921
2022-06-29,AAPL,0.0271958634102848,0.0219471318580102,15.0,0.1678133333333333
2022-06-30,AAPL,0.0219471318580102,0.0221192224016644,22.0,0.41175
2022-07-01,AAPL,0.0221192224016644,0.0188995283868981,28.0,0.3487071428571428
2022-07-05,AAPL,0.0188995283868981,0.020585700971428,33.0,0.4593666666666667
2022-07-06,AAPL,0.020585700971428,0.0047882135347335,92.0,0.3253195652173913
2022-07-07,AAPL,0.0047882135347335,0.0072999933734803,72.0,0.374125
2022-07-08,AAPL,0.0072999933734803,0.0100246073784462,26.0,0.4067653846153846
2022-07-11,AAPL,0.0100246073784462,0.0193787192779353,16.0,0.0633875
2022-07-12,AAPL,0.0193787192779353,0.0119015115582047,11.0,0.4003727272727272
2022-07-13,AAPL,0.0119015115582047,0.0108271310516244,20.0,0.35213
2022-07-14,AAPL,0.0108271310516244,0.0115755549901426,26.0,0.5614961538461538
2022-07-15,AAPL,0.0115755549901426,0.0115979874837654,19.0,0.4457842105263158
2022-07-18,AAPL,0.0115979874837654,0.0216135766939249,12.0,0.2352416666666666
2022-07-19,AAPL,0.0216135766939249,0.0241752814496217,15.0,0.6016333333333334
2022-07-20,AAPL,0.0241752814496217,0.0244419034349391,12.0,0.6522416666666667
2022-07-21,AAPL,0.0244419034349391,0.0072143209848931,89.0,0.3657898876404494
2022-07-22,AAPL,0.0072143209848931,0.0129641871923958,47.0,0.3374851063829787
2022-07-25,AAPL,0.0129641871923958,0.0131965024679522,23.0,0.3061217391304348
2022-07-26,AAPL,0.0131965024679522,0.0007139689324582,11.0,0.1638272727272727
2022-07-27,AAPL,0.0007139689324582,0.0244593376903658,20.0,0.40001
2022-07-28,AAPL,0.0244593376903658,0.0221665689245637,30.0,0.44297
2022-07-29,AAPL,0.0221665689245637,0.017302033785998,35.0,0.2820942857142857
2022-08-01,AAPL,0.017302033785998,0.0202701707283845,23.0,0.6726304347826086
2022-08-02,AAPL,0.0202701707283845,0.0234428048876098,25.0,0.56218
2022-08-03,AAPL,0.0234428048876098,0.0265858314871421,21.0,0.4424714285714285
2022-08-04,AAPL,0.0265858314871421,0.025585432287346,30.0,0.43483
2022-08-05,AAPL,0.025585432287346,0.0230408754625176,41.0,0.2803585365853658
2022-08-08,AAPL,0.0230408754625176,0.0007674165815541,63.0,0.2266999999999999
2022-08-09,AAPL,0.0007674165815541,0.0016038840551919,11.0,0.3289272727272727
2022-08-10,AAPL,0.0016038840551919,0.0159545634375692,38.0,0.2915078947368421
2022-08-11,AAPL,0.0159545634375692,0.0164859893725959,37.0,0.2963810810810811
2022-08-12,AAPL,0.0164859893725959,0.0164786776287123,20.0,0.238175
2022-08-15,AAPL,0.0164786776287123,0.0129886860494538,13.0,0.5811076923076923
2022-08-16,AAPL,0.0129886860494538,0.0114012511916065,36.0,0.2639861111111111
2022-08-17,AAPL,0.0114012511916065,0.0050486447143522,31.0,0.4976129032258065
2022-08-18,AAPL,0.0050486447143522,0.0060388070111624,19.0,0.0854631578947368
2022-08-19,AAPL,0.0060388070111624,0.0119537419859617,50.0,0.343118
2022-08-22,AAPL,0.0119537419859617,0.0104643116666435,66.0,0.1353712121212121
2022-08-23,AAPL,0.0104643116666435,0.0106046617770444,69.0,0.1556507246376811
2022-08-24,AAPL,0.0106046617770444,0.0133655307314425,42.0,0.2604095238095238
2022-08-25,AAPL,0.0133655307314425,0.0088914353234011,18.0,0.3441388888888889
2022-08-26,AAPL,0.0088914353234011,0.0273895770701669,27.0,0.435062962962963
2022-08-29,AAPL,0.0273895770701669,0.026344488606838,20.0,0.34432
2022-08-30,AAPL,0.026344488606838,0.0134196276946914,22.0,0.4273227272727272
2022-08-31,AAPL,0.0134196276946914,0.0023718460386217,26.0,0.5098730769230769
2022-09-01,AAPL,0.0023718460386217,0.010469619626775,25.0,0.5704480000000001
2022-09-02,AAPL,0.010469619626775,0.0098301453185505,40.0,0.3839075
2022-09-06,AAPL,0.0098301453185505,0.0094132116885923,38.0,0.4387210526315789
2022-09-07,AAPL,0.0094132116885923,0.0119519679164724,23.0,0.430004347826087
2022-09-08,AAPL,0.0119519679164724,0.0105140671699898,63.0,0.4133174603174603
2022-09-09,AAPL,0.0105140671699898,0.0144791036423694,65.0,0.351156923076923
2022-09-12,AAPL,0.0144791036423694,0.0241964685176716,27.0,0.2716222222222222
2022-09-13,AAPL,0.0241964685176716,0.0513834999265322,38.0,0.3951263157894737
2022-09-14,AAPL,0.0513834999265322,0.0498995375491971,25.0,0.3248
2022-09-15,AAPL,0.0498995375491971,0.0342721846935923,37.0,0.284081081081081
2022-09-16,AAPL,0.0342721846935923,0.0146959599661492,31.0,0.3500806451612903
2022-09-19,AAPL,0.0146959599661492,0.0234511391281672,16.0,0.50450625
2022-09-20,AAPL,0.0234511391281672,0.0186936832649966,80.0,0.33061875
2022-09-21,AAPL,0.0186936832649966,0.0239324318723747,52.0,0.2108307692307692
2022-09-22,AAPL,0.0239324318723747,0.0181199944040167,12.0,-0.03155
2022-09-23,AAPL,0.0181199944040167,0.0070238977206152,26.0,-0.0695653846153846
2022-09-26,AAPL,0.0070238977206152,0.0086921762645186,20.0,0.59241
2022-09-27,AAPL,0.0086921762645186,0.0114834967983991,49.0,0.5120795918367347
2022-09-28,AAPL,0.0114834967983991,0.0100849532509327,60.0,0.387835
2022-09-29,AAPL,0.0100849532509327,0.0282845348359122,69.0,0.3374492753623188
2022-09-30,AAPL,0.0282845348359122,0.0182403086105698,38.0,0.4292605263157895
2022-10-03,AAPL,0.0182403086105698,0.0417115380189535,28.0,0.4277107142857143
2022-10-04,AAPL,0.0417115380189535,0.0337151741565972,51.0,0.3550019607843137
2022-10-05,AAPL,0.0337151741565972,0.0153052016156184,68.0,0.3074058823529412
2022-10-06,AAPL,0.0153052016156184,0.0166876132558422,28.0,0.2974535714285714
2022-10-07,AAPL,0.0166876132558422,0.0203477779622687,36.0,0.3717444444444444
2022-10-10,AAPL,0.0203477779622687,0.0204657270986783,20.0,0.31248
2022-10-11,AAPL,0.0204657270986783,0.0199423133114365,34.0,0.442485294117647
2022-10-12,AAPL,0.0199423133114365,0.0063165974664611,46.0,0.2884130434782608
2022-10-13,AAPL,0.0063165974664611,0.0238639011784232,95.0,0.3084021052631579
2022-10-14,AAPL,0.0238639011784232,0.0330680037313383,38.0,0.3487157894736842
2022-10-17,AAPL,0.0330680037313383,0.0367927153054535,26.0,0.1607769230769231
2022-10-18,AAPL,0.0367927153054535,0.0313282006598923,10.0,-0.0527199999999999
2022-10-19,AAPL,0.0313282006598923,0.014534483962439,60.0,0.2496766666666666
2022-10-20,AAPL,0.014534483962439,0.0064765871442968,35.0,0.2525314285714286
2022-10-21,AAPL,0.0064765871442968,0.0164687287646671,24.0,0.30895
2022-10-24,AAPL,0.0164687287646671,0.0152556294174629,47.0,0.1812808510638298
2022-10-25,AAPL,0.0152556294174629,0.0061968785786657,78.0,0.257251282051282
2022-10-26,AAPL,0.0061968785786657,0.0213081089621784,53.0,0.2801358490566037
2022-10-27,AAPL,0.0213081089621784,0.0261917290260306,62.0,0.3031096774193548
2022-10-28,AAPL,0.0261917290260306,0.0583330773368132,98.0,0.3837632653061225
2022-10-31,AAPL,0.0583330773368132,0.0573596555726661,59.0,0.3476423728813559
2022-11-01,AAPL,0.0573596555726661,0.053143724436745,23.0,0.5152478260869565
2022-11-02,AAPL,0.053143724436745,0.0120725500115881,35.0,0.4492028571428571
2022-11-03,AAPL,0.0120725500115881,0.0131321357461547,32.0,0.48268125
2022-11-04,AAPL,0.0131321357461547,0.0220341217391321,36.0,0.3492166666666667
2022-11-07,AAPL,0.0220341217391321,0.0252171157714025,33.0,0.3847909090909091
2022-11-08,AAPL,0.0252171157714025,0.0034586830813837,76.0,0.3366263157894737
2022-11-09,AAPL,0.0034586830813837,0.021494365366915,28.0,0.344
2022-11-10,AAPL,0.021494365366915,0.0625983273064462,65.0,0.2825953846153846
2022-11-11,AAPL,0.0625983273064462,0.0612848783419076,40.0,0.3746575
2022-11-14,AAPL,0.0612848783419076,0.0506297002141944,33.0,0.2860030303030303
2022-11-15,AAPL,0.0506297002141944,0.0149310656446331,27.0,0.3649592592592592
2022-11-16,AAPL,0.0149310656446331,0.012010125241898,44.0,0.3010659090909091
2022-11-17,AAPL,0.012010125241898,0.0119937026143502,27.0,0.410362962962963
2022-11-18,AAPL,0.0119937026143502,0.0106847334189589,47.0,0.276268085106383
2022-11-21,AAPL,0.0106847334189589,0.0179513026802837,31.0,0.3519612903225806
2022-11-22,AAPL,0.0179513026802837,0.0186519001525219,24.0,0.3777041666666667
2022-11-23,AAPL,0.0186519001525219,0.0189697493514185,28.0,0.4031464285714285
2022-11-25,AAPL,0.0189697493514185,0.017799683920321,14.0,0.2155857142857142
2022-11-28,AAPL,0.017799683920321,0.0169902942279699,36.0,0.3266138888888889
2022-11-29,AAPL,0.0169902942279699,0.0034901281980624,51.0,0.2928156862745098
2022-11-30,AAPL,0.0034901281980624,0.0418207517748576,33.0,0.2837787878787878
2022-12-01,AAPL,0.0418207517748576,0.0355337288149006,38.0,0.1810526315789473
2022-12-02,AAPL,0.0355337288149006,0.0286040901472197,150.0,0.1918826666666666
2022-12-05,AAPL,0.0286040901472197,0.0049410500902795,41.0,0.2562439024390244
2022-12-06,AAPL,0.0049410500902795,0.0116010153614162,17.0,0.4463058823529411
2022-12-07,AAPL,0.0116010153614162,0.0088521403321935,68.0,0.1865088235294117
2022-12-08,AAPL,0.0088521403321935,0.0192022330554121,75.0,0.325304
2022-12-09,AAPL,0.0192022330554121,0.0130459028470046,35.0,0.35874
2022-12-12,AAPL,0.0130459028470046,0.0104363513900555,34.0,0.3484382352941176
2022-12-13,AAPL,0.0104363513900555,0.0099140784477291,21.0,0.5438666666666667
2022-12-14,AAPL,0.0099140784477291,0.0163792678210869,50.0,0.415288
2022-12-15,AAPL,0.0163792678210869,0.0269440605535744,56.0,0.4334767857142857
2022-12-16,AAPL,0.0269440605535744,0.0183643468790679,10.0,0.37809
2022-12-19,AAPL,0.0183643468790679,0.018262348022905,15.0,0.3906133333333333
2022-12-20,AAPL,0.018262348022905,0.0085218272706076,13.0,0.4587538461538462
2022-12-21,AAPL,0.0085218272706076,0.0200272189406229,41.0,0.253509756097561
2022-12-22,AAPL,0.0200272189406229,0.023793153708862,19.0,0.5868894736842105
2022-12-23,AAPL,0.023793153708862,0.0238465645481584,17.0,0.1749529411764705
2022-12-27,AAPL,0.0238465645481584,0.0104928236624432,29.0,0.4278724137931035
2022-12-28,AAPL,0.0104928236624432,0.0140412055219631,12.0,-0.0022833333333333
2022-12-29,AAPL,0.0140412055219631,0.0304018327251574,29.0,0.0414758620689655
2022-12-30,AAPL,0.0304018327251574,0.0295798220090098,26.0,0.2982115384615385
2023-01-03,AAPL,0.0295798220090098,0.0331126660393973,16.0,0.50809375
2023-01-04,AAPL,0.0331126660393973,0.0255882668572434,42.0,0.3044880952380953
2023-01-05,AAPL,0.0255882668572434,0.0239197544807215,46.0,0.3878065217391305
2023-01-06,AAPL,0.0239197544807215,0.0237537008676237,39.0,0.352774358974359
2023-01-09,AAPL,0.0237537008676237,0.0242630626640634,18.0,0.5097222222222222
2023-01-10,AAPL,0.0242630626640634,0.018777263957091,18.0,0.5977888888888888
2023-01-11,AAPL,0.018777263957091,0.0097243108303046,18.0,0.4670944444444445
2023-01-12,AAPL,0.0097243108303046,0.0113607320901771,17.0,0.3592294117647059
2023-01-13,AAPL,0.0113607320901771,0.0108562207323019,14.0,0.4860571428571428
2023-01-17,AAPL,0.0108562207323019,0.0058348726531659,31.0,0.4630870967741935
2023-01-18,AAPL,0.0058348726531659,0.0085766503147106,95.0,0.2056242105263158
2023-01-19,AAPL,0.0085766503147106,0.00710022343254,31.0,0.4561548387096774
2023-01-20,AAPL,0.00710022343254,0.0128524106908603,23.0,0.2775695652173913
2023-01-23,AAPL,0.0128524106908603,0.012264464324661,37.0,0.3053513513513513
2023-01-24,AAPL,0.012264464324661,0.0068648333340619,42.0,0.2978595238095238
2023-01-25,AAPL,0.0068648333340619,0.0141056890885355,76.0,0.2012960526315789
2023-01-26,AAPL,0.0141056890885355,0.0101719084906428,42.0,0.2695119047619047
2023-01-27,AAPL,0.0101719084906428,0.010951658527595,26.0,0.3000307692307692
2023-01-30,AAPL,0.010951658527595,0.0198235623864306,67.0,0.381055223880597
2023-01-31,AAPL,0.0198235623864306,0.0182956851503609,35.0,0.36664
2023-02-01,AAPL,0.0182956851503609,0.0164864663066188,28.0,0.2130785714285714
2023-02-02,AAPL,0.0164864663066188,0.0165226480043653,49.0,0.3995571428571428
2023-02-03,AAPL,0.0165226480043653,0.0146227704578539,31.0,0.2551709677419355
2023-02-06,AAPL,0.0146227704578539,0.0287984091384478,34.0,0.2649264705882353
2023-02-07,AAPL,0.0287984091384478,0.0230945828458269,29.0,0.1421344827586207
2023-02-08,AAPL,0.0230945828458269,0.0213829692598177,45.0,0.4166488888888888
2023-02-09,AAPL,0.0213829692598177,0.0189779009365633,51.0,0.4300941176470588
2023-02-10,AAPL,0.0189779009365633,0.0100622306260176,30.0,0.52272
2023-02-13,AAPL,0.0100622306260176,0.0130162777828771,66.0,0.3879681818181817
2023-02-14,AAPL,0.0130162777828771,0.0118493938330634,20.0,0.35327
2023-02-15,AAPL,0.0118493938330634,0.0121322056888695,19.0,0.3105526315789473
2023-02-16,AAPL,0.0121322056888695,0.0126440101052212,67.0,0.3209044776119403
2023-02-17,AAPL,0.0126440101052212,0.0132948044156938,35.0,0.4721942857142857
2023-02-21,AAPL,0.0132948044156938,0.0103154534074431,42.0,0.3799809523809523
2023-02-22,AAPL,0.0103154534074431,0.0149991495746941,48.0,0.1299895833333333
2023-02-23,AAPL,0.0149991495746941,0.0171905941937548,57.0,0.2905175438596491
2023-02-24,AAPL,0.0171905941937548,0.0121827426429806,22.0,0.4887454545454545
2023-02-27,AAPL,0.0121827426429806,0.0139478712976759,26.0,0.27135
2023-02-28,AAPL,0.0139478712976759,0.0131521537700532,14.0,0.3184
2023-03-01,AAPL,0.0131521537700532,0.0112496742875813,18.0,0.5127388888888889
2023-03-02,AAPL,0.0112496742875813,0.009234570241768,30.0,0.18631
2023-03-03,AAPL,0.009234570241768,0.0249342362543488,40.0,0.3550625
2023-03-06,AAPL,0.0249342362543488,0.0154928238560609,25.0,0.334792
2023-03-07,AAPL,0.0154928238560609,0.0252458416907762,17.0,0.2328764705882353
2023-03-08,AAPL,0.0252458416907762,0.0169206140501345,31.0,0.3589354838709677
2023-03-09,AAPL,0.0169206140501345,0.0133284374405891,16.0,0.1391625
2023-03-10,AAPL,0.0133284374405891,0.0131586721553426,20.0,0.19679
2023-03-13,AAPL,0.0131586721553426,0.0159795216014806,15.0,0.2033133333333333
2023-03-14,AAPL,0.0159795216014806,0.0159149635164817,39.0,0.6578974358974359
2023-03-15,AAPL,0.0159149635164817,0.0063964941050028,31.0,0.5268225806451612
2023-03-16,AAPL,0.0063964941050028,0.0082767698492011,35.0,0.5011171428571429
2023-03-17,AAPL,0.0082767698492011,0.0122926441235546,25.0,0.095724
2023-03-20,AAPL,0.0122926441235546,0.0131137293971981,10.0,0.36862
2023-03-21,AAPL,0.0131137293971981,0.0112072925070537,31.0,0.4347290322580645
2023-03-22,AAPL,0.0112072925070537,0.013292058888441,18.0,0.2705666666666667
2023-03-23,AAPL,0.013292058888441,0.0110006919168768,16.0,0.319525
2023-03-24,AAPL,0.0110006919168768,0.0096885240969481,36.0,0.3333666666666667
2023-03-27,AAPL,0.0096885240969481,0.011526404801623,37.0,0.4649972972972973
2023-03-28,AAPL,0.011526404801623,0.0103631084539074,29.0,0.3445275862068965
2023-03-29,AAPL,0.0103631084539074,0.016651121195744,79.0,0.3002430379746835
2023-03-30,AAPL,0.016651121195744,0.0119407802815535,21.0,0.3719809523809524
2023-03-31,AAPL,0.0119407802815535,0.0049720884207869,13.0,0.4804230769230769
2023-04-03,AAPL,0.0049720884207869,0.0041024561239262,22.0,0.2478454545454545
2023-04-04,AAPL,0.0041024561239262,0.0094867372395607,105.0,0.2815247619047619
2023-04-05,AAPL,0.0094867372395607,0.0095330591521722,21.0,0.2933380952380952
2023-04-06,AAPL,0.0095330591521722,0.0083956336080091,31.0,0.459558064516129
2023-04-10,AAPL,0.0083956336080091,0.0112886361550381,20.0,0.277155
2023-04-11,AAPL,0.0112886361550381,0.0108198760186273,44.0,0.3265295454545454
2023-04-12,AAPL,0.0108198760186273,0.0059963131680892,21.0,0.6995666666666667
2023-04-13,AAPL,0.0059963131680892,0.0231944118531196,37.0,0.4136216216216216
2023-04-14,AAPL,0.0231944118531196,0.021585771216157,38.0,0.3856552631578947
2023-04-17,AAPL,0.021585771216157,0.0202959133576355,17.0,0.4595529411764706
2023-04-18,AAPL,0.0202959133576355,0.0050338944143143,65.0,0.3643553846153846
2023-04-19,AAPL,0.0050338944143143,0.0041168923596338,38.0,0.2452815789473684
2023-04-20,AAPL,0.0041168923596338,0.0075580688747148,21.0,0.4384285714285714
2023-04-21,AAPL,0.0075580688747148,0.0087580721195704,9.0,0.1535
2023-04-24,AAPL,0.0087580721195704,0.0059315721015525,25.0,0.261872
2023-04-25,AAPL,0.0059315721015525,0.0066343020226337,67.0,0.3127910447761194
2023-04-26,AAPL,0.0066343020226337,0.0060507588508055,110.0,0.3485399999999999
2023-04-27,AAPL,0.0060507588508055,0.0197013779101817,34.0,0.4596558823529411
2023-04-28,AAPL,0.0197013779101817,0.01473354926157,39.0,0.3894692307692307
2023-05-01,AAPL,0.01473354926157,0.0149262444409893,36.0,0.1927555555555555
2023-05-02,AAPL,0.0149262444409893,0.0069013134107008,29.0,0.3425482758620689
2023-05-03,AAPL,0.0069013134107008,0.0033508618249066,21.0,0.4567047619047619
2023-05-04,AAPL,0.0033508618249066,0.0020738910519289,48.0,0.2839125
2023-05-05,AAPL,0.0020738910519289,0.0318685224120059,50.0,0.46336
2023-05-08,AAPL,0.0318685224120059,0.0304449950552575,26.0,0.2046615384615384
